timestamp,username,account_type,src_ip,target,protocol,success,anomaly_type,is_anomaly
2024-01-18 18:46:00,svc_deploy,service,184.29.69.18,deploy-host,tacacs,1,normal,0
2024-01-18 22:12:00,svc_monitor,service,69.252.93.13,cmts-mgmt,tacacs,1,normal,0
2024-01-18 22:13:00,svc_deploy,service,184.29.61.16,deploy-host,tacacs,1,normal,0
2024-01-18 22:45:00,svc_monitor,service,69.252.92.3,cmts-mgmt,tacacs,1,normal,0
2024-01-19 00:11:00,svc_backup,service,184.29.50.4,storage-mgmt,tacacs,1,normal,0
2024-01-19 00:15:00,svc_deploy,service,184.29.52.19,git-runner,tacacs,1,normal,0
2024-01-19 00:55:00,svc_deploy,service,162.150.6.8,git-runner,tacacs,1,normal,0
2024-01-19 02:28:00,root,root,185.220.5.100,router-core,radius,1,root_login,1
2024-01-19 02:46:00,svc_deploy,service,162.150.17.4,git-runner,tacacs,1,normal,0
2024-01-19 03:01:00,root,root,69.252.80.16,router-core,radius,0,root_login,1
2024-01-19 03:57:00,svc_deploy,service,184.29.55.18,deploy-host,tacacs,1,normal,0
2024-01-19 04:18:00,svc_monitor,service,69.252.99.6,cmts-mgmt,tacacs,1,normal,0
2024-01-19 07:27:00,rjohnson,user,50.200.11.1,webmail,radius,1,normal,0
2024-01-19 08:28:00,svc_backup,service,162.150.6.11,storage-mgmt,tacacs,1,normal,0
2024-01-19 08:39:00,net_admin2,admin,162.150.19.7,router-core,tacacs,1,normal,0
2024-01-19 09:36:00,svc_deploy,service,162.150.18.2,git-runner,tacacs,1,normal,0
2024-01-19 10:56:00,svc_backup,service,184.29.57.7,backup-svr,tacacs,1,normal,0
2024-01-19 12:12:00,fieldtech_a,field,96.11.16.100,provisioning,radius,1,normal,0
2024-01-19 12:15:00,fieldtech_a,field,73.8.32.1,provisioning,radius,1,normal,0
2024-01-19 12:17:00,svc_backup,service,162.150.3.5,storage-mgmt,tacacs,1,normal,0
2024-01-19 12:22:00,fieldtech_b,field,73.2.160.1,cmts-mgmt,radius,1,normal,0
2024-01-19 13:02:00,tchan,user,10.4.96.10,vpn,radius,1,normal,0
2024-01-19 14:18:00,alopez,user,172.16.80.5,intranet,radius,1,normal,0
2024-01-19 15:36:00,fieldtech_b,field,96.15.64.100,provisioning,radius,1,normal,0
2024-01-19 15:47:00,rjohnson,user,96.11.192.100,webmail,radius,1,normal,0
2024-01-19 15:49:00,net_admin2,admin,162.150.11.17,router-core,tacacs,1,normal,0
2024-01-19 18:27:00,tchan,user,10.1.192.50,webmail,radius,1,normal,0
2024-01-19 18:46:00,svc_deploy,service,184.29.64.6,git-runner,tacacs,1,normal,0
2024-01-19 18:55:00,svc_backup,service,184.29.56.4,backup-svr,tacacs,1,normal,0
2024-01-19 21:23:00,svc_monitor,service,172.18.64.5,cmts-mgmt,tacacs,1,normal,0
2024-01-20 00:16:00,svc_deploy,service,162.150.7.5,deploy-host,tacacs,1,normal,0
2024-01-20 01:31:00,svc_deploy,service,162.150.8.11,deploy-host,tacacs,1,normal,0
2024-01-20 01:42:00,svc_deploy,service,184.29.67.4,git-runner,tacacs,1,normal,0
2024-01-20 01:49:00,svc_backup,service,69.252.90.9,backup-svr,tacacs,1,normal,0
2024-01-20 03:23:00,net_admin1,admin,172.18.128.5,router-core,tacacs,1,off_hours_admin,1
2024-01-20 04:55:00,svc_deploy,service,184.29.67.1,deploy-host,tacacs,1,normal,0
2024-01-20 05:38:00,svc_backup,service,162.150.3.14,storage-mgmt,tacacs,1,normal,0
2024-01-20 07:57:00,svc_monitor,service,184.29.51.12,cmts-mgmt,tacacs,1,normal,0
2024-01-20 08:02:00,net_admin1,admin,50.200.18.1,router-core,tacacs,1,normal,0
2024-01-20 09:31:00,svc_backup,service,162.150.14.16,backup-svr,tacacs,1,normal,0
2024-01-20 09:31:00,net_admin2,admin,162.150.12.17,router-core,tacacs,1,normal,0
2024-01-20 09:37:00,jsmith,user,100.70.224.3,vpn,radius,1,normal,0
2024-01-20 09:52:00,net_admin1,admin,50.200.17.1,firewall,tacacs,1,normal,0
2024-01-20 11:12:00,svc_monitor,service,69.252.82.1,router-mgmt,tacacs,1,normal,0
2024-01-20 11:47:00,svc_backup,service,162.150.14.17,storage-mgmt,tacacs,1,normal,0
2024-01-20 12:54:00,alopez,user,172.16.96.15,vpn,radius,1,normal,0
2024-01-20 13:26:00,net_admin1,admin,50.200.15.1,cmts,tacacs,1,normal,0
2024-01-20 14:00:00,svc_deploy,service,184.29.56.17,git-runner,tacacs,1,normal,0
2024-01-20 15:06:00,svc_monitor,service,184.29.67.8,cmts-mgmt,tacacs,1,normal,0
2024-01-20 15:08:00,svc_deploy,service,184.29.65.8,deploy-host,tacacs,1,normal,0
2024-01-20 15:16:00,svc_deploy,service,184.29.50.19,git-runner,tacacs,1,normal,0
2024-01-20 15:17:00,mwilliams,user,10.1.96.10,sharepoint,radius,1,normal,0
2024-01-20 15:42:00,svc_deploy,service,162.150.9.6,deploy-host,tacacs,1,normal,0
2024-01-20 16:04:00,net_admin1,admin,69.252.95.7,cmts,tacacs,1,normal,0
2024-01-20 16:05:00,jsmith,user,100.76.88.3,webmail,radius,1,normal,0
2024-01-20 16:31:00,jsmith,user,96.19.16.1,intranet,radius,1,normal,0
2024-01-20 17:42:00,svc_backup,service,69.252.97.11,backup-svr,tacacs,1,normal,0
2024-01-20 17:45:00,svc_monitor,service,184.29.51.18,cmts-mgmt,tacacs,1,normal,0
2024-01-20 18:13:00,svc_deploy,service,162.150.15.8,git-runner,tacacs,0,normal,0
2024-01-20 18:44:00,svc_backup,service,184.29.63.2,storage-mgmt,tacacs,1,normal,0
2024-01-20 18:53:00,fieldtech_b,field,96.27.48.200,provisioning,radius,1,normal,0
2024-01-20 19:20:00,svc_deploy,service,184.29.66.9,git-runner,tacacs,1,normal,0
2024-01-20 19:37:00,svc_backup,service,162.150.1.6,storage-mgmt,tacacs,1,normal,0
2024-01-20 19:59:00,svc_deploy,service,184.29.57.6,deploy-host,tacacs,1,normal,0
2024-01-20 21:04:00,root,root,185.220.49.100,router-core,tacacs,0,root_login,1
2024-01-20 21:23:00,svc_deploy,service,162.150.17.16,git-runner,tacacs,1,normal,0
2024-01-20 21:30:00,svc_deploy,service,162.150.9.13,deploy-host,tacacs,1,normal,0
2024-01-21 00:14:00,svc_deploy,service,184.29.59.17,deploy-host,tacacs,1,normal,0
2024-01-21 02:42:00,svc_monitor,service,172.16.48.15,router-mgmt,tacacs,1,normal,0
2024-01-21 02:53:00,svc_monitor,service,184.29.65.9,router-mgmt,tacacs,1,normal,0
2024-01-21 03:43:00,svc_monitor,service,172.16.240.15,router-mgmt,tacacs,1,normal,0
2024-01-21 05:40:00,svc_backup,service,69.252.98.2,storage-mgmt,tacacs,1,normal,0
2024-01-21 05:42:00,svc_monitor,service,184.29.66.1,cmts-mgmt,tacacs,1,normal,0
2024-01-21 06:13:00,svc_monitor,service,172.16.192.25,router-mgmt,tacacs,1,normal,0
2024-01-21 06:43:00,svc_backup,service,184.29.58.10,storage-mgmt,tacacs,1,normal,0
2024-01-21 08:17:00,fieldtech_b,field,10.3.192.10,cmts-mgmt,radius,1,normal,0
2024-01-21 10:16:00,jsmith,user,100.75.200.3,webmail,radius,1,normal,0
2024-01-21 10:17:00,net_admin1,admin,50.200.3.1,router-core,tacacs,1,normal,0
2024-01-21 10:55:00,fieldtech_b,field,73.12.0.50,provisioning,radius,1,normal,0
2024-01-21 11:09:00,net_admin1,admin,50.200.4.1,firewall,tacacs,1,normal,0
2024-01-21 12:48:00,svc_backup,service,184.29.60.11,backup-svr,tacacs,1,normal,0
2024-01-21 12:51:00,mwilliams,user,73.8.192.50,sharepoint,radius,1,normal,0
2024-01-21 13:49:00,svc_backup,service,184.29.69.1,storage-mgmt,tacacs,1,normal,0
2024-01-21 14:41:00,fieldtech_b,field,73.30.240.50,cmts-mgmt,radius,1,normal,0
2024-01-21 15:08:00,svc_deploy,service,162.150.16.3,git-runner,tacacs,1,normal,0
2024-01-21 15:10:00,net_admin1,admin,50.200.6.1,router-core,tacacs,1,normal,0
2024-01-21 16:21:00,svc_deploy,service,162.150.8.1,git-runner,tacacs,1,normal,0
2024-01-21 16:30:00,svc_backup,service,185.220.19.1,webmail,radius,1,svc_account_interactive,1
2024-01-21 16:40:00,alopez,user,172.18.192.15,vpn,radius,1,normal,0
2024-01-21 17:46:00,svc_backup,service,162.150.2.19,backup-svr,tacacs,1,normal,0
2024-01-21 19:22:00,svc_deploy,service,162.150.4.12,git-runner,tacacs,1,normal,0
2024-01-21 20:48:00,svc_backup,service,69.252.87.12,backup-svr,tacacs,1,normal,0
2024-01-21 21:19:00,svc_monitor,service,184.29.64.15,router-mgmt,tacacs,1,normal,0
2024-01-21 23:09:00,svc_backup,service,162.150.6.2,storage-mgmt,tacacs,1,normal,0
2024-01-22 02:08:00,svc_deploy,service,184.29.61.6,git-runner,tacacs,1,normal,0
2024-01-22 02:36:00,svc_backup,service,162.150.6.8,storage-mgmt,tacacs,1,normal,0
2024-01-22 03:30:00,svc_backup,service,162.150.17.13,storage-mgmt,tacacs,1,normal,0
2024-01-22 03:38:00,svc_monitor,service,69.252.91.9,cmts-mgmt,tacacs,1,normal,0
2024-01-22 03:48:00,svc_backup,service,184.29.67.1,backup-svr,tacacs,1,normal,0
2024-01-22 04:17:00,svc_deploy,service,184.29.68.3,git-runner,tacacs,1,normal,0
2024-01-22 04:26:00,svc_monitor,service,184.29.68.10,router-mgmt,tacacs,1,normal,0
2024-01-22 06:16:00,svc_backup,service,184.29.51.17,storage-mgmt,tacacs,1,normal,0
2024-01-22 07:32:00,svc_deploy,service,162.150.6.9,git-runner,tacacs,1,normal,0
2024-01-22 07:32:00,svc_deploy,service,184.29.65.1,deploy-host,tacacs,1,normal,0
2024-01-22 08:31:00,net_admin2,admin,172.19.112.15,switch-mgmt,tacacs,1,normal,0
2024-01-22 09:17:00,svc_deploy,service,184.29.52.8,deploy-host,tacacs,1,normal,0
2024-01-22 09:34:00,svc_monitor,service,69.252.82.4,cmts-mgmt,tacacs,1,normal,0
2024-01-22 09:44:00,jsmith,user,10.3.32.40,intranet,radius,1,normal,0
2024-01-22 09:54:00,fieldtech_b,field,96.1.160.200,cmts-mgmt,radius,1,normal,0
2024-01-22 09:55:00,net_admin2,admin,172.19.176.5,router-core,tacacs,1,normal,0
2024-01-22 10:02:00,tchan,user,96.8.192.100,vpn,radius,1,normal,0
2024-01-22 10:10:00,fieldtech_a,field,10.4.96.20,cmts-mgmt,radius,1,normal,0
2024-01-22 10:41:00,root,root,172.16.96.5,cmts,radius,1,root_login,1
2024-01-22 11:20:00,svc_deploy,service,184.29.64.9,deploy-host,tacacs,1,normal,0
2024-01-22 11:44:00,svc_monitor,service,184.29.67.10,router-mgmt,tacacs,1,normal,0
2024-01-22 13:02:00,svc_monitor,service,69.252.96.18,cmts-mgmt,tacacs,1,normal,0
2024-01-22 13:06:00,rjohnson,user,50.200.1.1,vpn,radius,1,normal,0
2024-01-22 14:21:00,net_admin1,admin,69.252.83.4,firewall,tacacs,1,normal,0
2024-01-22 15:51:00,mwilliams,user,73.5.96.50,sharepoint,radius,1,normal,0
2024-01-22 16:03:00,mwilliams,user,10.2.192.10,intranet,radius,1,normal,0
2024-01-22 17:09:00,net_admin1,admin,50.200.17.1,firewall,tacacs,0,normal,0
2024-01-22 19:17:00,svc_deploy,service,162.150.15.1,git-runner,tacacs,1,normal,0
2024-01-22 19:24:00,svc_backup,service,184.29.63.5,backup-svr,tacacs,1,normal,0
2024-01-22 19:53:00,svc_backup,service,184.29.60.7,storage-mgmt,tacacs,1,normal,0
2024-01-22 22:47:00,svc_backup,service,69.252.88.14,backup-svr,tacacs,1,normal,0
2024-01-23 00:42:00,svc_monitor,service,184.29.62.14,router-mgmt,tacacs,1,normal,0
2024-01-23 01:05:00,svc_backup,service,162.150.2.7,storage-mgmt,tacacs,1,normal,0
2024-01-23 01:32:00,svc_backup,service,69.252.88.17,backup-svr,tacacs,1,normal,0
2024-01-23 01:52:00,svc_backup,service,184.29.61.15,storage-mgmt,tacacs,1,normal,0
2024-01-23 02:12:00,svc_monitor,service,172.16.128.15,router-mgmt,tacacs,1,normal,0
2024-01-23 04:01:00,svc_backup,service,184.29.69.17,backup-svr,tacacs,1,normal,0
2024-01-23 05:13:00,svc_monitor,service,184.29.62.18,cmts-mgmt,tacacs,1,normal,0
2024-01-23 05:16:00,svc_backup,service,184.29.62.14,storage-mgmt,tacacs,1,normal,0
2024-01-23 05:58:00,svc_backup,service,162.150.5.2,storage-mgmt,tacacs,1,normal,0
2024-01-23 08:09:00,svc_deploy,service,184.29.62.2,deploy-host,tacacs,1,normal,0
2024-01-23 08:12:00,fieldtech_b,field,73.9.64.1,cmts-mgmt,radius,1,normal,0
2024-01-23 08:14:00,svc_monitor,service,184.29.64.3,cmts-mgmt,tacacs,1,normal,0
2024-01-23 08:33:00,svc_deploy,service,184.29.55.15,git-runner,tacacs,1,normal,0
2024-01-23 08:39:00,svc_monitor,service,69.252.97.13,cmts-mgmt,tacacs,1,normal,0
2024-01-23 09:33:00,alopez,user,172.18.144.15,vpn,radius,1,normal,0
2024-01-23 09:41:00,svc_monitor,service,69.252.89.11,router-mgmt,tacacs,1,normal,0
2024-01-23 11:09:00,fieldtech_b,field,10.2.160.30,cmts-mgmt,radius,1,normal,0
2024-01-23 11:33:00,svc_backup,service,69.252.80.9,backup-svr,tacacs,1,normal,0
2024-01-23 12:21:00,net_admin2,admin,172.18.112.5,switch-mgmt,tacacs,1,normal,0
2024-01-23 12:39:00,rjohnson,user,50.200.14.1,webmail,radius,1,normal,0
2024-01-23 13:09:00,net_admin2,admin,184.29.58.13,router-core,tacacs,1,normal,0
2024-01-23 13:23:00,svc_monitor,service,184.29.65.17,cmts-mgmt,tacacs,1,normal,0
2024-01-23 14:30:00,rjohnson,user,100.72.48.2,webmail,radius,1,normal,0
2024-01-23 14:31:00,alopez,user,10.2.224.20,vpn,radius,1,normal,0
2024-01-23 14:45:00,svc_backup,service,162.150.2.18,backup-svr,tacacs,1,normal,0
2024-01-23 15:03:00,net_admin2,admin,184.29.67.16,router-core,tacacs,1,normal,0
2024-01-23 15:53:00,alopez,user,73.1.144.1,vpn,radius,1,normal,0
2024-01-23 17:12:00,svc_monitor,service,172.16.64.25,cmts-mgmt,tacacs,1,normal,0
2024-01-23 17:20:00,tchan,user,96.2.240.200,vpn,radius,1,normal,0
2024-01-23 18:10:00,svc_monitor,service,184.29.56.9,cmts-mgmt,tacacs,1,normal,0
2024-01-23 19:10:00,svc_deploy,service,162.150.6.7,git-runner,tacacs,1,normal,0
2024-01-23 19:48:00,svc_backup,service,184.29.60.4,storage-mgmt,tacacs,1,normal,0
2024-01-23 20:20:00,root,root,185.220.8.1,firewall,tacacs,1,root_login,1
2024-01-23 21:41:00,svc_deploy,service,162.150.16.9,deploy-host,tacacs,1,normal,0
2024-01-23 22:35:00,svc_monitor,service,69.252.87.19,cmts-mgmt,tacacs,1,normal,0
2024-01-23 22:38:00,svc_deploy,service,184.29.58.9,git-runner,tacacs,1,normal,0
2024-01-24 00:06:00,svc_backup,service,69.252.98.9,storage-mgmt,tacacs,1,normal,0
2024-01-24 03:50:00,svc_deploy,service,184.29.55.10,git-runner,tacacs,1,normal,0
2024-01-24 04:55:00,svc_monitor,service,184.29.65.5,cmts-mgmt,tacacs,1,normal,0
2024-01-24 05:13:00,svc_deploy,service,184.29.59.15,git-runner,tacacs,1,normal,0
2024-01-24 08:10:00,alopez,user,69.252.80.17,vpn,radius,1,impossible_velocity,1
2024-01-24 08:13:00,alopez,user,162.150.13.6,vpn,radius,1,impossible_velocity,1
2024-01-24 08:56:00,net_admin1,admin,50.200.16.1,router-core,tacacs,1,normal,0
2024-01-24 09:32:00,svc_backup,service,69.252.82.2,storage-mgmt,tacacs,1,normal,0
2024-01-24 10:06:00,fieldtech_a,field,172.18.192.15,firewall,tacacs,1,lateral_movement,1
2024-01-24 11:07:00,net_admin2,admin,172.19.96.25,router-core,tacacs,1,normal,0
2024-01-24 11:43:00,jsmith,user,100.89.152.1,intranet,radius,0,normal,0
2024-01-24 12:25:00,svc_monitor,service,69.252.96.1,router-mgmt,tacacs,1,normal,0
2024-01-24 12:27:00,svc_deploy,service,184.29.69.15,git-runner,tacacs,1,normal,0
2024-01-24 12:47:00,fieldtech_b,field,100.73.128.1,provisioning,radius,1,normal,0
2024-01-24 13:35:00,jsmith,user,10.1.128.20,webmail,radius,1,normal,0
2024-01-24 14:18:00,tchan,user,10.4.160.10,vpn,radius,0,normal,0
2024-01-24 14:24:00,root,root,185.220.43.100,firewall,radius,0,root_login,1
2024-01-24 14:51:00,rjohnson,user,50.200.2.1,webmail,radius,1,normal,0
2024-01-24 15:37:00,svc_deploy,service,162.150.12.18,deploy-host,tacacs,1,normal,0
2024-01-24 15:54:00,svc_monitor,service,172.19.16.15,cmts-mgmt,tacacs,1,normal,0
2024-01-24 16:01:00,fieldtech_b,field,73.12.64.50,cmts-mgmt,radius,1,normal,0
2024-01-24 17:26:00,svc_monitor,service,69.252.83.15,cmts-mgmt,tacacs,1,normal,0
2024-01-24 18:36:00,fieldtech_a,field,10.3.224.50,provisioning,radius,1,normal,0
2024-01-24 21:43:00,svc_deploy,service,162.150.8.5,deploy-host,tacacs,1,normal,0
2024-01-24 22:43:00,svc_deploy,service,162.150.5.10,git-runner,tacacs,1,normal,0
2024-01-25 01:10:00,svc_monitor,service,69.252.97.12,cmts-mgmt,tacacs,1,normal,0
2024-01-25 01:36:00,svc_monitor,service,184.29.53.14,router-mgmt,tacacs,1,normal,0
2024-01-25 01:56:00,svc_monitor,service,184.29.58.17,router-mgmt,tacacs,1,normal,0
2024-01-25 04:40:00,svc_deploy,service,184.29.66.16,deploy-host,tacacs,1,normal,0
2024-01-25 05:12:00,svc_monitor,service,172.18.0.5,cmts-mgmt,tacacs,1,normal,0
2024-01-25 07:41:00,fieldtech_b,field,96.4.144.100,provisioning,radius,1,normal,0
2024-01-25 08:59:00,alopez,user,10.3.32.40,intranet,radius,1,normal,0
2024-01-25 09:10:00,mwilliams,user,69.252.86.14,vpn,radius,1,impossible_velocity,1
2024-01-25 09:12:00,mwilliams,user,162.150.11.3,vpn,radius,1,impossible_velocity,1
2024-01-25 09:53:00,svc_backup,service,162.150.10.10,backup-svr,tacacs,1,normal,0
2024-01-25 10:08:00,svc_deploy,service,184.29.66.2,git-runner,tacacs,1,normal,0
2024-01-25 10:49:00,fieldtech_a,field,100.73.88.3,cmts-mgmt,radius,1,normal,0
2024-01-25 12:17:00,svc_deploy,service,162.150.18.2,git-runner,tacacs,1,normal,0
2024-01-25 12:55:00,fieldtech_b,field,10.2.32.30,cmts-mgmt,radius,1,normal,0
2024-01-25 13:47:00,mwilliams,user,10.2.32.50,intranet,radius,1,normal,0
2024-01-25 13:59:00,net_admin2,admin,162.150.0.19,switch-mgmt,tacacs,1,normal,0
2024-01-25 14:15:00,net_admin2,admin,184.29.67.13,router-core,tacacs,1,normal,0
2024-01-25 14:31:00,fieldtech_b,field,96.21.144.1,provisioning,radius,1,normal,0
2024-01-25 14:45:00,svc_monitor,service,184.29.69.8,router-mgmt,tacacs,1,normal,0
2024-01-25 17:13:00,svc_monitor,service,69.252.87.10,cmts-mgmt,tacacs,1,normal,0
2024-01-25 17:47:00,net_admin1,admin,69.252.96.6,firewall,tacacs,1,normal,0
2024-01-25 17:54:00,svc_backup,service,69.252.83.19,backup-svr,tacacs,1,normal,0
2024-01-25 18:08:00,fieldtech_a,field,10.1.224.30,provisioning,radius,1,normal,0
2024-01-25 18:30:00,svc_deploy,service,184.29.58.17,git-runner,tacacs,1,normal,0
2024-01-25 18:59:00,fieldtech_a,field,100.75.16.2,provisioning,radius,1,normal,0
2024-01-25 20:16:00,svc_monitor,service,172.17.32.25,router-mgmt,tacacs,1,normal,0
2024-01-25 22:24:00,svc_monitor,service,184.29.54.7,router-mgmt,tacacs,1,normal,0
2024-01-26 00:10:00,svc_backup,service,162.150.1.6,backup-svr,tacacs,1,normal,0
2024-01-26 02:57:00,svc_monitor,service,184.29.63.9,router-mgmt,tacacs,1,normal,0
2024-01-26 07:18:00,root,root,185.220.44.50,firewall,radius,0,root_login,1
2024-01-26 07:22:00,fieldtech_b,field,73.14.128.50,cmts-mgmt,radius,1,normal,0
2024-01-26 07:41:00,svc_deploy,service,184.29.56.14,git-runner,tacacs,1,normal,0
2024-01-26 08:45:00,svc_deploy,service,162.150.8.7,git-runner,tacacs,1,normal,0
2024-01-26 09:44:00,net_admin2,admin,172.17.144.15,router-core,tacacs,1,normal,0
2024-01-26 10:26:00,svc_backup,service,69.252.81.2,backup-svr,tacacs,0,normal,0
2024-01-26 10:53:00,svc_deploy,service,162.150.7.8,git-runner,tacacs,1,normal,0
2024-01-26 10:59:00,svc_backup,service,69.252.91.19,storage-mgmt,tacacs,1,normal,0
2024-01-26 11:07:00,svc_monitor,service,69.252.85.11,cmts-mgmt,tacacs,1,normal,0
2024-01-26 12:36:00,svc_deploy,service,184.29.66.17,git-runner,tacacs,1,normal,0
2024-01-26 12:42:00,net_admin1,admin,172.17.128.5,cmts,tacacs,1,normal,0
2024-01-26 12:46:00,jsmith,user,10.3.0.10,webmail,radius,1,normal,0
2024-01-26 12:54:00,net_admin1,admin,69.252.83.6,router-core,tacacs,1,normal,0
2024-01-26 13:06:00,svc_backup,service,69.252.81.7,backup-svr,tacacs,1,normal,0
2024-01-26 13:27:00,svc_backup,service,69.252.97.15,storage-mgmt,tacacs,1,normal,0
2024-01-26 13:28:00,svc_monitor,service,172.18.240.15,cmts-mgmt,tacacs,1,normal,0
2024-01-26 13:31:00,alopez,user,172.16.240.25,vpn,radius,1,normal,0
2024-01-26 13:44:00,alopez,user,172.17.0.25,vpn,radius,0,normal,0
2024-01-26 14:17:00,net_admin2,admin,162.150.15.2,switch-mgmt,tacacs,1,normal,0
2024-01-26 15:10:00,fieldtech_a,field,172.17.224.25,router-core,tacacs,0,lateral_movement,1
2024-01-26 15:14:00,net_admin1,admin,69.252.81.5,cmts,tacacs,1,normal,0
2024-01-26 16:38:00,svc_deploy,service,162.150.10.2,git-runner,tacacs,1,normal,0
2024-01-26 16:47:00,svc_backup,service,184.29.68.5,storage-mgmt,tacacs,1,normal,0
2024-01-26 17:00:00,net_admin2,admin,184.29.52.16,switch-mgmt,tacacs,1,normal,0
2024-01-26 17:28:00,svc_monitor,service,172.16.64.15,router-mgmt,tacacs,1,normal,0
2024-01-26 17:42:00,svc_backup,service,184.29.55.10,backup-svr,tacacs,1,normal,0
2024-01-26 17:43:00,net_admin1,admin,172.18.176.15,firewall,tacacs,1,normal,0
2024-01-26 18:08:00,svc_deploy,service,184.29.51.16,deploy-host,tacacs,1,normal,0
2024-01-26 18:22:00,tchan,user,100.89.96.2,webmail,radius,1,normal,0
2024-01-26 19:02:00,svc_monitor,service,172.16.240.5,cmts-mgmt,tacacs,1,normal,0
2024-01-26 20:16:00,svc_monitor,service,172.17.128.5,router-mgmt,tacacs,0,normal,0
2024-01-26 21:06:00,svc_monitor,service,184.29.63.8,cmts-mgmt,tacacs,1,normal,0
2024-01-26 21:12:00,svc_backup,service,184.29.64.19,backup-svr,tacacs,1,normal,0
2024-01-26 23:11:00,svc_backup,service,184.29.63.7,storage-mgmt,tacacs,1,normal,0
2024-01-27 01:01:00,svc_backup,service,69.252.82.17,storage-mgmt,tacacs,1,normal,0
2024-01-27 05:07:00,svc_backup,service,69.252.89.11,backup-svr,tacacs,1,normal,0
2024-01-27 06:41:00,svc_backup,service,184.29.52.15,backup-svr,tacacs,1,normal,0
2024-01-27 06:59:00,svc_backup,service,162.150.7.13,storage-mgmt,tacacs,1,normal,0
2024-01-27 07:04:00,svc_deploy,service,162.150.5.10,deploy-host,tacacs,1,normal,0
2024-01-27 08:45:00,svc_backup,service,184.29.59.8,backup-svr,tacacs,1,normal,0
2024-01-27 09:15:00,root,root,69.252.96.3,router-core,radius,0,root_login,1
2024-01-27 09:25:00,fieldtech_a,field,96.15.112.100,provisioning,radius,1,normal,0
2024-01-27 09:31:00,svc_monitor,service,69.252.92.4,cmts-mgmt,tacacs,1,normal,0
2024-01-27 10:02:00,net_admin1,admin,69.252.91.7,firewall,tacacs,1,normal,0
2024-01-27 10:36:00,mwilliams,user,10.1.224.40,intranet,radius,1,normal,0
2024-01-27 11:01:00,svc_backup,service,184.29.55.13,storage-mgmt,tacacs,1,normal,0
2024-01-27 11:21:00,net_admin2,admin,162.150.5.15,router-core,tacacs,1,normal,0
2024-01-27 11:22:00,jsmith,user,100.87.120.1,intranet,radius,1,normal,0
2024-01-27 12:03:00,jsmith,user,10.3.128.40,intranet,radius,1,normal,0
2024-01-27 13:09:00,net_admin2,admin,172.17.144.15,switch-mgmt,tacacs,1,normal,0
2024-01-27 13:50:00,rjohnson,user,100.75.64.3,vpn,radius,1,normal,0
2024-01-27 15:25:00,svc_monitor,service,69.252.93.6,cmts-mgmt,tacacs,1,normal,0
2024-01-27 15:53:00,svc_deploy,service,184.29.64.12,git-runner,tacacs,1,normal,0
2024-01-27 16:39:00,alopez,user,172.17.96.15,intranet,radius,0,normal,0
2024-01-27 16:54:00,svc_deploy,service,184.29.54.17,git-runner,tacacs,1,normal,0
2024-01-27 17:04:00,svc_deploy,service,184.29.51.11,deploy-host,tacacs,1,normal,0
2024-01-27 17:11:00,svc_monitor,service,69.252.95.12,cmts-mgmt,tacacs,1,normal,0
2024-01-27 17:58:00,svc_backup,service,184.29.54.6,storage-mgmt,tacacs,1,normal,0
2024-01-27 18:20:00,svc_backup,service,69.252.84.16,backup-svr,tacacs,1,normal,0
2024-01-27 18:32:00,net_admin1,admin,172.18.160.5,router-core,tacacs,1,normal,0
2024-01-27 18:45:00,net_admin1,admin,50.200.9.1,firewall,tacacs,1,normal,0
2024-01-27 18:49:00,svc_monitor,service,184.29.58.15,cmts-mgmt,tacacs,1,normal,0
2024-01-27 19:08:00,svc_backup,service,69.252.94.17,backup-svr,tacacs,1,normal,0
2024-01-27 21:14:00,svc_deploy,service,184.29.65.12,deploy-host,tacacs,1,normal,0
2024-01-28 04:40:00,svc_deploy,service,162.150.17.7,deploy-host,tacacs,1,normal,0
2024-01-28 05:58:00,svc_deploy,service,184.29.56.19,deploy-host,tacacs,1,normal,0
2024-01-28 06:08:00,svc_deploy,service,162.150.11.16,deploy-host,tacacs,1,normal,0
2024-01-28 08:14:00,svc_backup,service,69.252.91.5,backup-svr,tacacs,1,normal,0
2024-01-28 08:18:00,alopez,user,73.14.96.50,vpn,radius,1,normal,0
2024-01-28 09:18:00,rjohnson,user,100.77.128.1,vpn,radius,1,normal,0
2024-01-28 09:37:00,svc_deploy,service,162.150.2.19,git-runner,tacacs,1,normal,0
2024-01-28 09:48:00,svc_deploy,service,184.29.56.9,git-runner,tacacs,1,normal,0
2024-01-28 09:58:00,alopez,user,73.30.128.1,intranet,radius,1,normal,0
2024-01-28 10:22:00,svc_monitor,service,69.252.86.16,cmts-mgmt,tacacs,1,normal,0
2024-01-28 11:54:00,tchan,user,10.1.32.40,webmail,radius,1,normal,0
2024-01-28 13:35:00,svc_deploy,service,184.29.60.14,git-runner,tacacs,1,normal,0
2024-01-28 14:36:00,fieldtech_a,field,172.18.0.25,router-core,tacacs,0,lateral_movement,1
2024-01-28 15:25:00,mwilliams,user,10.2.64.40,vpn,radius,1,normal,0
2024-01-28 16:08:00,net_admin1,admin,50.200.3.1,cmts,tacacs,1,normal,0
2024-01-28 16:21:00,net_admin1,admin,172.17.128.5,cmts,tacacs,1,normal,0
2024-01-28 16:30:00,net_admin2,admin,184.29.63.12,switch-mgmt,tacacs,1,normal,0
