timestamp,username,account_type,src_ip,target,protocol,success,anomaly_type,is_anomaly,hour,dayofweek,hour_sin,hour_cos,is_off_hours,is_weekend,ip_class,is_external_ip,is_datacenter,is_internal,acct_risk_score,protocol_enc,target_mismatch,user_total_events,user_fail_rate,user_mean_hour,user_ip_variety,user_target_variety,hour_deviation,ts_unix,velocity_10min,kmeans_cluster,dbscan_cluster,dbscan_outlier,pca_x,pca_y,risk_score,risk_flags,risk_score_norm,severity
2024-01-15 14:43:00,jsmith,user,10.1.32.30,intranet,radius,1,normal,0,14,0,-0.4999999999999997,-0.8660254037844388,0,0,rfc1918_corp,0,0,1,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,1.6229508196721305,1705329780,1,5,2,0,-2.6723764486749624,-0.4920720280476381,0.0,NONE,0.0,INFO
2024-01-15 14:47:00,svc_monitor,service,184.29.55.9,cmts-mgmt,tacacs,1,normal,0,14,0,-0.4999999999999997,-0.8660254037844388,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,2.3407821229050274,1705330020,1,1,1,0,0.46854197537973324,-1.3325158818053122,0.0,NONE,0.0,INFO
2024-01-15 14:51:00,fieldtech_b,field,100.90.80.1,provisioning,radius,1,normal,0,14,0,-0.4999999999999997,-0.8660254037844388,0,0,cgnat,0,0,0,1,0,0,37,0.027027027027026973,11.567567567567568,37,2,2.4324324324324316,1705330260,1,8,4,0,-2.2996548066601106,-0.49803928454769225,0.0,NONE,0.0,INFO
2024-01-15 15:14:00,tchan,user,10.3.0.50,webmail,radius,1,normal,0,15,0,-0.7071067811865471,-0.7071067811865479,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,1.5254237288135588,1705331640,1,5,2,0,-2.611170749490135,-0.5448814592385971,0.0,NONE,0.0,INFO
2024-01-15 16:21:00,root,root,69.252.80.8,firewall,tacacs,1,root_login,1,16,0,-0.8660254037844384,-0.5000000000000004,0,0,datacenter,0,1,0,5,1,0,18,0.7777777777777778,10.777777777777779,18,3,5.222222222222221,1705335660,1,7,-1,1,0.8048234120987141,2.9372039400775347,6.5,ROOT_LOGIN | DBSCAN_OUTLIER,4.64,HIGH
2024-01-15 16:41:00,svc_backup,service,185.220.62.50,intranet,radius,1,svc_account_interactive,1,16,0,-0.8660254037844384,-0.5000000000000004,0,0,external,1,0,0,2,0,1,97,0.030927835051546393,11.762886597938145,89,4,4.237113402061855,1705336860,1,6,-1,1,-2.1228001032226143,4.663294198778872,3.5,SVC_TARGET_MISMATCH | DBSCAN_OUTLIER,2.5,MEDIUM
2024-01-15 17:41:00,jsmith,user,10.2.128.30,intranet,radius,1,normal,0,17,0,-0.9659258262890683,-0.25881904510252063,0,0,rfc1918_corp,0,0,1,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,4.6229508196721305,1705340460,1,5,2,0,-1.970389253791562,-0.31356864390269606,0.0,NONE,0.0,INFO
2024-01-15 20:06:00,svc_backup,service,69.252.99.10,storage-mgmt,tacacs,1,normal,0,20,0,-0.8660254037844386,0.5000000000000001,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,8.237113402061855,1705349160,1,3,13,0,1.5120284593181397,-0.526193826167471,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-15 21:51:00,svc_monitor,service,184.29.58.16,cmts-mgmt,tacacs,1,normal,0,21,0,-0.7071067811865477,0.7071067811865474,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,9.340782122905027,1705355460,1,3,1,0,2.252669040385919,-0.6966044482795759,1.0,HOUR_DEV_9H,0.71,LOW
2024-01-15 21:59:00,svc_monitor,service,69.252.92.16,cmts-mgmt,tacacs,1,normal,0,21,0,-0.7071067811865477,0.7071067811865474,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,9.340782122905027,1705355940,2,0,-1,1,2.3298196314447,-1.048356494998979,2.5,DBSCAN_OUTLIER | HOUR_DEV_9H,1.79,LOW
2024-01-15 22:13:00,svc_deploy,service,162.150.6.14,git-runner,tacacs,1,normal,0,22,0,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,10.71938775510204,1705356780,1,3,1,0,2.5775220984495197,-0.4621341516251674,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-15 22:20:00,svc_deploy,service,162.150.12.7,deploy-host,tacacs,1,normal,0,22,0,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,10.71938775510204,1705357200,2,0,-1,1,2.654672689508301,-0.8138861983445704,2.5,DBSCAN_OUTLIER | HOUR_DEV_11H,1.79,LOW
2024-01-16 00:44:00,svc_monitor,service,172.16.96.25,cmts-mgmt,tacacs,1,normal,0,0,1,0.0,1.0,1,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,11.659217877094973,1705365840,1,4,9,0,2.4042777548887795,0.6305618376481957,1.0,HOUR_DEV_12H,0.71,LOW
2024-01-16 01:05:00,svc_monitor,service,69.252.91.12,cmts-mgmt,tacacs,1,normal,0,1,1,0.25881904510252074,0.9659258262890683,1,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.659217877094973,1705367100,1,4,8,0,3.474238049399587,0.29419666856324217,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-16 05:07:00,svc_backup,service,69.252.84.13,storage-mgmt,tacacs,1,normal,0,5,1,0.9659258262890683,0.25881904510252074,1,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,6.762886597938145,1705381620,1,4,0,0,2.145101353588012,0.40300846158003384,1.0,HOUR_DEV_7H,0.71,LOW
2024-01-16 06:14:00,fieldtech_b,field,96.9.144.1,provisioning,radius,1,normal,0,6,1,1.0,6.123233995736766e-17,0,0,cable_customer,0,0,0,1,0,0,37,0.027027027027026973,11.567567567567568,37,2,5.567567567567568,1705385640,1,8,4,0,-1.3078120105892577,0.1501108024267284,0.0,NONE,0.0,INFO
2024-01-16 07:54:00,fieldtech_a,field,100.75.24.2,provisioning,radius,1,normal,0,7,1,0.9659258262890683,-0.25881904510252063,0,0,cgnat,0,0,0,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,6.389830508474576,1705391640,1,8,4,0,-1.2483349837719804,0.3162735571548201,1.0,HOUR_DEV_6H,0.71,LOW
2024-01-16 08:08:00,jsmith,user,100.90.40.1,vpn,radius,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,cgnat,0,0,0,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,4.3770491803278695,1705392480,1,8,4,0,-1.6086488241373362,-0.05295840118516,0.0,NONE,0.0,INFO
2024-01-16 08:15:00,fieldtech_a,field,100.83.16.1,cmts-mgmt,radius,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,cgnat,0,0,0,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,5.389830508474576,1705392900,1,8,4,0,-1.5208446269496936,0.19496749025028634,0.0,NONE,0.0,INFO
2024-01-16 08:18:00,svc_deploy,service,184.29.60.7,deploy-host,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,3.2806122448979593,1705393080,1,1,1,0,0.93223156810528,-0.8238281060332076,0.0,NONE,0.0,INFO
2024-01-16 08:48:00,net_admin2,admin,172.17.64.5,router-core,tacacs,1,normal,0,8,1,0.8660254037844387,-0.4999999999999998,0,0,rfc1918_mgmt,0,0,1,3,1,0,56,0.017857142857142905,11.5,51,2,3.5,1705394880,1,2,-1,1,-0.6768953372716263,0.042250898042661286,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-16 09:22:00,fieldtech_a,field,10.4.96.40,cmts-mgmt,radius,1,normal,0,9,1,0.7071067811865476,-0.7071067811865475,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,4.389830508474576,1705396920,1,5,2,0,-2.1995000613772198,0.10157475139894508,0.0,NONE,0.0,INFO
2024-01-16 09:25:00,tchan,user,10.1.32.30,vpn,radius,1,normal,0,9,1,0.7071067811865476,-0.7071067811865475,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,4.474576271186441,1705397100,1,5,2,0,-2.159213975909527,-0.16089084746564938,0.0,NONE,0.0,INFO
2024-01-16 09:29:00,svc_monitor,service,69.252.82.17,cmts-mgmt,tacacs,1,normal,0,9,1,0.7071067811865476,-0.7071067811865475,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,2.6592178770949726,1705397340,1,1,1,0,0.6756973552419372,-1.0360652932298318,0.0,NONE,0.0,INFO
2024-01-16 10:12:00,svc_deploy,service,184.29.50.11,deploy-host,tacacs,1,normal,0,10,1,0.49999999999999994,-0.8660254037844387,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,1.2806122448979593,1705399920,1,1,1,0,0.4457718702738258,-1.0673538172107464,0.0,NONE,0.0,INFO
2024-01-16 11:07:00,svc_monitor,service,172.18.240.25,cmts-mgmt,tacacs,1,normal,0,11,1,0.258819045102521,-0.9659258262890682,0,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,0.6592178770949726,1705403220,1,2,10,0,-0.950651136036264,-0.9219216713534374,0.0,NONE,0.0,INFO
2024-01-16 11:11:00,net_admin2,admin,184.29.65.2,router-core,tacacs,1,normal,0,11,1,0.258819045102521,-0.9659258262890682,0,0,datacenter,0,1,0,3,1,0,56,0.017857142857142905,11.5,51,2,0.5,1705403460,1,1,3,0,-0.16285533706399774,-0.6559071653599371,0.0,NONE,0.0,INFO
2024-01-16 14:15:00,mwilliams,user,50.200.2.1,vpn,radius,1,normal,0,14,1,-0.4999999999999997,-0.8660254037844388,0,0,vpn_egress,0,0,0,1,0,0,36,0.05555555555555558,11.722222222222221,35,3,2.2777777777777786,1705414500,1,8,4,0,-2.3417396765299454,-0.38627671552216464,0.0,NONE,0.0,INFO
2024-01-16 14:44:00,svc_deploy,service,162.150.10.2,deploy-host,tacacs,1,normal,0,14,1,-0.4999999999999997,-0.8660254037844388,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,2.7193877551020407,1705416240,1,1,1,0,0.5629250771753712,-1.2179316829852838,0.0,NONE,0.0,INFO
2024-01-16 14:44:00,net_admin2,admin,172.18.32.15,router-core,tacacs,1,normal,0,14,1,-0.4999999999999997,-0.8660254037844388,0,0,rfc1918_mgmt,0,0,1,3,1,0,56,0.017857142857142905,11.5,51,2,2.5,1705416240,1,2,7,0,-1.1005777928876803,-0.36691095282100394,0.0,NONE,0.0,INFO
2024-01-16 16:47:00,svc_deploy,service,184.29.64.2,deploy-host,tacacs,1,normal,0,16,1,-0.8660254037844384,-0.5000000000000004,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,4.719387755102041,1705423620,1,3,1,0,1.004620325673107,-1.1207831884787762,0.0,NONE,0.0,INFO
2024-01-16 18:45:00,svc_deploy,service,162.150.14.9,deploy-host,tacacs,1,normal,0,18,1,-1.0,-1.8369701987210297e-16,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,6.719387755102041,1705430700,1,3,1,0,1.5396489003243055,-0.9400104155591693,1.0,HOUR_DEV_7H,0.71,LOW
2024-01-16 19:46:00,svc_deploy,service,162.150.6.9,deploy-host,tacacs,1,normal,0,19,1,-0.9659258262890684,0.2588190451025203,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,7.719387755102041,1705434360,1,3,1,0,1.8185527574403526,-0.8269659297072399,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-16 20:27:00,svc_monitor,service,184.29.59.19,router-mgmt,tacacs,1,normal,0,20,1,-0.8660254037844386,0.5000000000000001,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,8.340782122905027,1705436820,1,3,1,0,1.9966792988224282,-0.8202440616227346,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-16 21:36:00,svc_deploy,service,162.150.19.16,deploy-host,tacacs,1,normal,0,21,1,-0.7071067811865477,0.7071067811865474,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,9.71938775510204,1705440960,1,3,1,0,2.347052142181557,-0.5820202494595472,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-16 22:05:00,svc_monitor,service,184.29.69.3,router-mgmt,tacacs,1,normal,0,22,1,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.340782122905027,1705442700,1,3,1,0,2.483138996653882,-0.576718350445196,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-16 22:41:00,svc_monitor,service,184.29.67.11,cmts-mgmt,tacacs,1,normal,0,22,1,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.340782122905027,1705444860,1,3,1,0,2.483138996653882,-0.576718350445196,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-16 23:43:00,svc_backup,service,184.29.69.16,storage-mgmt,tacacs,1,normal,0,23,1,-0.25881904510252157,0.9659258262890681,1,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,11.237113402061855,1705448580,1,4,0,0,3.0423979155973835,0.5081330872659936,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-17 00:24:00,svc_deploy,service,162.150.15.7,deploy-host,tacacs,1,normal,0,0,2,0.0,1.0,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,11.28061224489796,1705451040,1,4,8,0,3.6030113427132915,0.3748283755337442,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-17 00:31:00,svc_deploy,service,184.29.57.14,deploy-host,tacacs,1,normal,0,0,2,0.0,1.0,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,11.28061224489796,1705451460,2,0,-1,1,3.6801619337720726,0.023076328814341223,2.5,DBSCAN_OUTLIER | HOUR_DEV_11H,1.79,LOW
2024-01-17 01:24:00,svc_monitor,service,184.29.52.6,router-mgmt,tacacs,1,normal,0,1,2,0.25881904510252074,0.9659258262890683,1,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.659217877094973,1705454640,1,4,8,0,3.474238049399587,0.29419666856324217,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-17 01:34:00,svc_monitor,service,69.252.93.14,router-mgmt,tacacs,1,normal,0,1,2,0.25881904510252074,0.9659258262890683,1,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,10.659217877094973,1705455240,2,0,-1,1,3.551388640458368,-0.05755537815616082,2.5,DBSCAN_OUTLIER | HOUR_DEV_11H,1.79,LOW
2024-01-17 01:58:00,svc_deploy,service,162.150.3.16,deploy-host,tacacs,1,normal,0,1,2,0.25881904510252074,0.9659258262890683,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,10.28061224489796,1705456680,1,4,8,0,3.474782520699438,0.3827942424167074,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-17 02:19:00,svc_deploy,service,184.29.56.3,git-runner,tacacs,1,normal,0,2,2,0.49999999999999994,0.8660254037844387,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,9.28061224489796,1705457940,1,4,8,0,3.306589231510187,0.3689436001481536,1.0,HOUR_DEV_9H,0.71,LOW
2024-01-17 02:55:00,svc_backup,service,162.150.0.5,backup-svr,tacacs,1,normal,0,2,2,0.49999999999999994,0.8660254037844387,1,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,9.762886597938145,1705460100,1,4,0,0,2.847088548471413,0.5815118457249758,1.0,HOUR_DEV_10H,0.71,LOW
2024-01-17 03:40:00,net_admin1,admin,172.17.176.15,router-core,tacacs,1,off_hours_admin,1,3,2,0.7071067811865475,0.7071067811865476,1,0,rfc1918_mgmt,0,0,1,3,1,0,33,0.030303030303030276,11.06060606060606,29,4,8.06060606060606,1705462800,1,4,-1,1,1.28891850077639,1.306223687909638,5.5,OFF_HOURS_PRIVILEGED | DBSCAN_OUTLIER | HOUR_DEV_8H,3.93,MEDIUM
2024-01-17 06:26:00,svc_deploy,service,184.29.60.16,deploy-host,tacacs,1,normal,0,6,2,1.0,6.123233995736766e-17,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,5.280612244897959,1705472760,1,1,1,0,1.4836450683990403,-0.5894775532767443,0.0,NONE,0.0,INFO
2024-01-17 07:42:00,svc_deploy,service,184.29.69.19,deploy-host,tacacs,1,normal,0,7,2,0.9659258262890683,-0.25881904510252063,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,4.280612244897959,1705477320,1,1,1,0,1.2047412112829934,-0.7025220391286737,0.0,NONE,0.0,INFO
2024-01-17 07:50:00,rjohnson,user,96.10.240.1,vpn,radius,1,normal,0,7,2,0.9659258262890683,-0.25881904510252063,0,0,cable_customer,0,0,0,1,0,0,29,0.0,10.137931034482758,27,2,3.137931034482758,1705477800,1,8,4,0,-1.8204025751014907,-0.08221813661072173,0.0,NONE,0.0,INFO
2024-01-17 08:43:00,jsmith,user,96.9.224.200,webmail,radius,1,normal,0,8,2,0.8660254037844387,-0.4999999999999998,0,0,cable_customer,0,0,0,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,4.3770491803278695,1705480980,1,8,4,0,-1.6086488241373362,-0.05295840118516,0.0,NONE,0.0,INFO
2024-01-17 09:00:00,jsmith,user,96.9.96.200,vpn,radius,1,normal,0,9,2,0.7071067811865476,-0.7071067811865475,0,0,cable_customer,0,0,0,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,3.3770491803278695,1705482000,1,8,4,0,-1.864638565700828,-0.17659801452831891,0.0,NONE,0.0,INFO
2024-01-17 09:37:00,svc_monitor,service,184.29.65.6,cmts-mgmt,tacacs,1,normal,0,9,2,0.7071067811865476,-0.7071067811865475,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,2.6592178770949726,1705484220,1,1,1,0,0.6756973552419372,-1.0360652932298318,0.0,NONE,0.0,INFO
2024-01-17 10:24:00,rjohnson,user,100.78.152.1,webmail,radius,1,normal,0,10,2,0.49999999999999994,-0.8660254037844387,0,0,cgnat,0,0,0,1,0,0,29,0.0,10.137931034482758,27,2,0.137931034482758,1705487040,1,8,4,0,-2.5793719161106585,-0.44704991469279437,0.0,NONE,0.0,INFO
2024-01-17 10:31:00,svc_deploy,service,184.29.61.5,deploy-host,tacacs,1,normal,0,10,2,0.49999999999999994,-0.8660254037844387,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,1.2806122448979593,1705487460,1,1,1,0,0.4457718702738258,-1.0673538172107464,0.0,NONE,0.0,INFO
2024-01-17 10:38:00,svc_monitor,service,184.29.50.19,cmts-mgmt,tacacs,1,normal,0,10,2,0.49999999999999994,-0.8660254037844387,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,1.6592178770949726,1705487880,1,1,1,0,0.4452273989739744,-1.1559513910642119,0.0,NONE,0.0,INFO
2024-01-17 11:49:00,jsmith,user,96.21.64.100,webmail,radius,1,normal,0,11,2,0.258819045102521,-0.9659258262890682,0,0,cable_customer,0,0,0,1,0,0,61,0.049180327868852514,12.37704918032787,61,3,1.3770491803278695,1705492140,1,8,4,0,-2.292797940454369,-0.40678542861984146,0.0,NONE,0.0,INFO
2024-01-17 11:56:00,svc_backup,service,162.150.8.8,backup-svr,tacacs,1,normal,0,11,2,0.258819045102521,-0.9659258262890682,0,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,0.7628865979381452,1705492560,1,1,13,0,-0.21141823125052583,-0.9650868878910667,0.0,NONE,0.0,INFO
2024-01-17 12:12:00,fieldtech_b,field,10.3.64.40,cmts-mgmt,radius,1,normal,0,12,2,1.2246467991473532e-16,-1.0,0,0,rfc1918_corp,0,0,1,1,0,0,37,0.027027027027026973,11.567567567567568,37,2,0.43243243243243157,1705493520,1,5,2,0,-3.0187426107272484,-0.47367718544146514,0.0,NONE,0.0,INFO
2024-01-17 12:31:00,svc_deploy,service,184.29.64.12,git-runner,tacacs,0,normal,0,12,2,1.2246467991473532e-16,-1.0,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,0.7193877551020407,1705494660,1,1,-1,1,0.1808172562517646,0.6287279228078662,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-17 12:50:00,svc_monitor,service,69.252.81.16,cmts-mgmt,tacacs,1,normal,0,12,2,1.2246467991473532e-16,-1.0,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,0.3407821229050274,1705495800,1,1,1,0,0.1721198641766287,-1.3384006571909028,0.0,NONE,0.0,INFO
2024-01-17 13:56:00,net_admin2,admin,184.29.60.5,switch-mgmt,tacacs,1,normal,0,13,2,-0.2588190451025208,-0.9659258262890683,0,0,datacenter,0,1,0,3,1,0,56,0.017857142857142905,11.5,51,2,1.5,1705499760,1,1,3,0,-0.07058196555227117,-0.7250926310574747,0.0,NONE,0.0,INFO
2024-01-17 14:15:00,net_admin2,admin,184.29.66.9,router-core,tacacs,1,normal,0,14,2,-0.4999999999999997,-0.8660254037844388,0,0,datacenter,0,1,0,3,1,0,56,0.017857142857142905,11.5,51,2,2.5,1705500900,1,1,3,0,0.09761132363698019,-0.7112419887889209,0.0,NONE,0.0,INFO
2024-01-17 14:16:00,fieldtech_a,field,172.16.32.15,firewall,tacacs,0,lateral_movement,1,14,2,-0.4999999999999997,-0.8660254037844388,0,0,rfc1918_mgmt,0,0,1,1,1,0,59,0.10169491525423724,13.389830508474576,58,5,0.6101694915254239,1705500960,1,2,-1,1,-2.0562966845863127,1.243325247060025,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-17 14:18:00,mwilliams,user,73.28.128.50,vpn,radius,1,normal,0,14,2,-0.4999999999999997,-0.8660254037844388,0,0,cable_customer,0,0,0,1,0,0,36,0.05555555555555558,11.722222222222221,35,3,2.2777777777777786,1705501080,1,8,4,0,-2.3417396765299454,-0.38627671552216464,0.0,NONE,0.0,INFO
2024-01-17 15:35:00,net_admin1,admin,50.200.1.1,cmts,tacacs,1,normal,0,15,2,-0.7071067811865471,-0.7071067811865479,0,0,vpn_egress,0,0,0,3,1,0,33,0.030303030303030276,11.06060606060606,29,4,3.9393939393939394,1705505700,1,2,-1,1,-0.5672686046890036,-0.22167369540528944,1.5,DBSCAN_OUTLIER,1.07,LOW
2024-01-17 16:19:00,fieldtech_a,field,73.21.144.150,provisioning,radius,1,normal,0,16,2,-0.8660254037844384,-0.5000000000000004,0,0,cable_customer,0,0,0,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,2.610169491525424,1705508340,1,8,4,0,-1.9712324380297863,-0.2467595113823418,0.0,NONE,0.0,INFO
2024-01-17 16:33:00,svc_monitor,service,184.29.60.8,cmts-mgmt,tacacs,1,normal,0,16,2,-0.8660254037844384,-0.5000000000000004,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,4.340782122905027,1705509180,1,3,1,0,0.9102372238774691,-1.235367387298805,0.0,NONE,0.0,INFO
2024-01-17 18:13:00,svc_monitor,service,184.29.64.10,router-mgmt,tacacs,1,normal,0,18,2,-1.0,-1.8369701987210297e-16,0,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,6.340782122905027,1705515180,1,3,1,0,1.4452657985286677,-1.054594614379198,1.0,HOUR_DEV_6H,0.71,LOW
2024-01-17 18:16:00,tchan,user,10.1.192.40,webmail,radius,1,normal,0,18,2,-1.0,-1.8369701987210297e-16,0,0,rfc1918_corp,0,0,1,1,0,0,59,0.03389830508474578,13.474576271186441,59,2,4.525423728813559,1705515360,1,5,2,0,-1.8395879821633498,-0.3040222182290307,0.0,NONE,0.0,INFO
2024-01-17 18:24:00,fieldtech_a,field,96.26.240.200,provisioning,radius,1,normal,0,18,2,-1.0,-1.8369701987210297e-16,0,0,cable_customer,0,0,0,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,4.610169491525424,1705515840,1,8,4,0,-1.4362038633785879,-0.06598673846273491,0.0,NONE,0.0,INFO
2024-01-17 18:42:00,svc_deploy,service,184.29.54.2,git-runner,tacacs,1,normal,0,18,2,-1.0,-1.8369701987210297e-16,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,6.719387755102041,1705516920,1,3,1,0,1.5396489003243055,-0.9400104155591693,1.0,HOUR_DEV_7H,0.71,LOW
2024-01-17 22:24:00,root,root,69.252.81.1,cmts,tacacs,0,root_login,1,22,2,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,5,1,0,18,0.7777777777777778,10.777777777777779,18,3,11.222222222222221,1705530240,1,7,-1,1,2.2920394751546254,5.448397358109884,7.5,ROOT_LOGIN | DBSCAN_OUTLIER | HOUR_DEV_11H,5.36,HIGH
2024-01-17 22:33:00,svc_deploy,service,184.29.69.19,git-runner,tacacs,1,normal,0,22,2,-0.5000000000000004,0.8660254037844384,0,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,10.71938775510204,1705530780,1,3,1,0,2.5775220984495197,-0.4621341516251674,1.0,HOUR_DEV_11H,0.71,LOW
2024-01-18 03:26:00,svc_backup,service,69.252.80.12,storage-mgmt,tacacs,1,normal,0,3,3,0.7071067811865475,0.7071067811865476,1,0,datacenter,0,1,0,2,1,0,97,0.030927835051546393,11.762886597938145,89,4,8.762886597938145,1705548360,1,4,0,0,2.6419474926492637,0.5444498193084278,1.0,HOUR_DEV_9H,0.71,LOW
2024-01-18 04:02:00,svc_monitor,service,172.19.96.25,cmts-mgmt,tacacs,1,normal,0,4,3,0.8660254037844386,0.5000000000000001,1,0,rfc1918_mgmt,0,0,1,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,7.659217877094973,1705550520,1,4,12,0,1.666160395187939,0.5275285677560974,1.0,HOUR_DEV_8H,0.71,LOW
2024-01-18 04:19:00,svc_deploy,service,184.29.68.19,deploy-host,tacacs,1,normal,0,4,3,0.8660254037844386,0.5000000000000001,1,0,datacenter,0,1,0,2,1,0,196,0.05102040816326525,11.28061224489796,169,2,7.280612244897959,1705551540,1,4,8,0,2.8648939830124505,0.2717951056416461,1.0,HOUR_DEV_7H,0.71,LOW
2024-01-18 05:08:00,svc_monitor,service,69.252.88.17,router-mgmt,tacacs,1,normal,0,5,3,0.9659258262890683,0.25881904510252074,1,0,datacenter,0,1,0,2,1,0,179,0.016759776536312887,11.659217877094973,160,2,6.659217877094973,1705554480,1,4,8,0,2.6040575653269347,0.10184264214974652,1.0,HOUR_DEV_7H,0.71,LOW
2024-01-18 07:28:00,fieldtech_a,field,73.13.144.150,cmts-mgmt,radius,1,normal,0,7,3,0.9659258262890683,-0.25881904510252063,0,0,cable_customer,0,0,0,1,0,0,59,0.10169491525423724,13.389830508474576,58,5,6.389830508474576,1705562880,1,8,4,0,-1.2483349837719804,0.3162735571548201,1.0,HOUR_DEV_6H,0.71,LOW
